folder_name,clip_name,frame_id,human_id,object_id,object_class,action,hmn_x1,hmn_y1,hmn_x2,hmn_y2,obj_x1,obj_y1,obj_x2,obj_y2
20200519,clip_46_2027,70,2913,2912,bicycle,ride,213,159,230,196,204,186,229,201
20200519,clip_46_2027,71,2913,2912,bicycle,ride,210,151,225,180,205,170,225,187
20200519,clip_46_2027,72,2913,2912,bicycle,ride,208,149,221,173,205,161,221,175
20200519,clip_46_2027,73,2913,2912,bicycle,ride,207,140,218,162,205,156,218,170
20200519,clip_46_2027,74,2913,2912,bicycle,ride,209,135,221,157,208,150,221,163
20200519,clip_46_2027,75,2913,2912,bicycle,ride,210,131,219,150,208,143,219,154
20200519,clip_46_2027,76,2913,2912,bicycle,ride,194,125,204,144,194,138,205,148
20200519,clip_46_2027,78,2913,2912,bicycle,ride,159,117,167,129,158,127,168,137
20200519,clip_46_2027,79,2913,2912,bicycle,ride,166,113,174,125,163,123,173,134
20200519,clip_48_2123,35,2973,2974,bicycle,ride,373,163,383,200,372,187,384,202
20200519,clip_48_2123,36,2973,2974,bicycle,ride,349,153,361,190,347,181,363,197
20200519,clip_48_2123,37,2973,2974,bicycle,ride,319,144,329,178,320,170,333,184
20200519,clip_48_2123,38,2973,2974,bicycle,ride,292,139,303,170,289,159,303,173
20200519,clip_48_2123,39,2973,2974,bicycle,ride,273,131,284,157,272,149,285,163
20200519,clip_48_2123,40,2973,2974,bicycle,ride,261,127,271,150,259,141,271,153
20200519,clip_48_2123,41,2973,2974,bicycle,ride,250,123,260,146,247,139,258,151
20200519,clip_48_2123,42,2973,2974,bicycle,ride,234,119,243,141,234,132,244,143
20200519,clip_48_2123,43,2973,2974,bicycle,ride,222,115,228,135,220,129,228,139
20200519,clip_48_2123,44,2973,2974,bicycle,ride,211,113,218,131,209,124,218,134
20200519,clip_48_2123,45,2973,2974,bicycle,ride,199,110,206,125,197,124,205,132
20200519,clip_48_2123,46,2973,2974,bicycle,ride,189,109,193,124,189,124,193,132
20200519,clip_48_2123,49,2973,2974,bicycle,ride,167,102,173,118,166,115,173,123
20200519,clip_48_2123,50,2973,2974,bicycle,ride,160,102,165,117,159,114,165,121
20200519,clip_48_2123,51,2973,2974,bicycle,ride,151,101,156,114,150,110,156,116
20200519,clip_48_2123,52,2973,2974,bicycle,ride,143,100,148,112,142,110,148,116
20200519,clip_48_2123,53,2973,2974,bicycle,ride,131,98,136,109,130,107,137,113
20200519,clip_48_2123,54,2973,2974,bicycle,ride,119,97,124,108,119,105,125,110
20200519,clip_48_2123,55,2973,2974,bicycle,ride,111,95,115,106,110,105,116,111
20200519,clip_48_2123,70,2976,2977,bicycle,ride,346,164,366,195,342,186,369,208
20200519,clip_48_2123,71,2976,2977,bicycle,ride,324,158,344,189,321,182,342,200
20200519,clip_48_2123,72,2976,2977,bicycle,ride,308,152,323,181,306,176,323,193
20200519,clip_48_2123,73,2976,2977,bicycle,ride,293,146,309,175,293,168,309,184
20200519,clip_48_2123,74,2976,2977,bicycle,ride,284,139,298,166,282,161,297,176
20200519,clip_48_2123,75,2976,2977,bicycle,ride,269,135,281,160,268,152,282,164
20200519,clip_48_2123,76,2976,2977,bicycle,ride,260,131,272,154,258,148,271,160
20200519,clip_48_2123,77,2976,2977,bicycle,ride,249,128,258,148,246,144,258,153
20200519,clip_48_2123,78,2976,2977,bicycle,ride,240,124,249,144,236,141,248,150
20200519,clip_48_2123,79,2976,2977,bicycle,ride,235,121,244,141,233,139,245,148
20200519,clip_48_2123,80,2976,2977,bicycle,ride,229,118,239,138,227,136,239,145
20200519,clip_48_2123,81,2976,2977,bicycle,ride,226,116,234,136,224,133,236,140
20200519,clip_48_2123,82,2976,2977,bicycle,ride,217,114,225,132,216,127,226,134
20200519,clip_48_2123,83,2976,2977,bicycle,ride,206,113,213,129,203,126,213,133
20200519,clip_48_2123,84,2976,2977,bicycle,ride,201,110,207,125,198,125,208,131
20200519,clip_48_2123,85,2976,2977,bicycle,ride,196,109,202,124,193,123,203,130
20200519,clip_48_2123,86,2976,2977,bicycle,ride,195,108,201,123,193,121,201,127
20200519,clip_48_2123,87,2976,2977,bicycle,ride,193,107,198,122,192,121,199,127
20200519,clip_48_2123,88,2976,2977,bicycle,ride,191,106,195,121,190,121,196,127
20200519,clip_48_2123,94,2976,2977,bicycle,ride,168,102,173,115,168,112,174,118
20200519,clip_48_2123,95,2976,2977,bicycle,ride,168,100,173,113,167,110,173,115
20200519,clip_48_2123,96,2976,2977,bicycle,ride,163,97,168,109,162,107,168,112
20200519,clip_48_2123,97,2976,2977,bicycle,ride,158,97,163,107,157,105,163,111
20200519,clip_48_2123,98,2976,2977,bicycle,ride,153,97,158,107,153,105,159,111
20200519,clip_48_2123,99,2976,2977,bicycle,ride,142,98,147,107,142,104,148,109
20200519,clip_48_2123,100,2976,2977,bicycle,ride,130,95,135,104,128,102,134,108
20200519,clip_48_2123,101,2976,2977,bicycle,ride,118,96,123,105,118,105,124,110
20200519,clip_48_2123,102,2976,2977,bicycle,ride,110,94,115,103,109,102,114,107
20200519,clip_50_2156,36,3016,3017,bicycle,ride,359,172,382,209,360,195,381,222
20200519,clip_50_2156,37,3016,3017,bicycle,ride,323,161,342,188,324,179,342,203
20200519,clip_50_2156,38,3016,3017,bicycle,ride,295,149,308,178,296,165,308,187
20200519,clip_50_2156,39,3016,3017,bicycle,ride,275,140,291,172,276,158,289,177
20200519,clip_50_2156,40,3016,3017,bicycle,ride,265,135,277,158,267,147,276,164
20200519,clip_50_2156,41,3016,3017,bicycle,ride,252,130,261,146,252,139,261,155
20200519,clip_50_2156,42,3016,3017,bicycle,ride,237,123,247,142,237,130,246,145
20200519,clip_50_2156,43,3016,3017,bicycle,ride,224,118,235,135,225,128,234,141
20200519,clip_50_2156,44,3016,3017,bicycle,ride,215,115,225,131,216,123,224,135
20200519,clip_50_2156,45,3016,3017,bicycle,ride,208,113,216,127,207,120,215,131
20200519,clip_50_2156,46,3016,3017,bicycle,ride,200,110,208,123,200,117,207,128
20200519,clip_50_2156,47,3016,3017,bicycle,ride,192,108,200,119,192,114,199,125
20200519,clip_50_2156,50,3016,3017,bicycle,ride,170,102,174,113,171,108,174,116
20200519,clip_50_2156,51,3016,3017,bicycle,ride,164,100,170,113,164,107,170,116
20200519,clip_50_2156,52,3016,3017,bicycle,ride,159,99,164,111,159,105,164,112
20200519,clip_50_2156,53,3016,3017,bicycle,ride,153,98,158,106,153,102,158,109
20200519,clip_50_2156,54,3016,3017,bicycle,ride,146,96,151,105,146,102,152,107
20200519,clip_50_2156,55,3016,3017,bicycle,ride,140,95,144,103,139,101,144,106
20200519,clip_50_2156,56,3016,3017,bicycle,ride,132,95,137,102,132,100,137,106
20200519,clip_50_2156,57,3016,3017,bicycle,ride,125,94,130,103,125,99,130,106
20200519,clip_50_2156,58,3016,3017,bicycle,ride,117,94,121,100,117,99,120,103
20200523,clip_10_0745,55,6217,6218,bicycle,ride,137,95,142,109,136,103,144,108
20200523,clip_10_0745,56,6217,6218,bicycle,ride,140,98,144,111,138,105,146,110
20200523,clip_10_0745,57,6217,6218,bicycle,ride,142,99,147,112,142,108,150,113
20200523,clip_10_0745,58,6217,6218,bicycle,ride,148,100,152,114,147,110,155,117
20200523,clip_10_0745,59,6217,6218,bicycle,ride,152,102,157,116,151,113,159,120
20200523,clip_10_0745,60,6217,6218,bicycle,ride,159,105,166,122,159,113,168,124
20200523,clip_10_0745,61,6217,6218,bicycle,ride,166,106,173,124,165,114,175,126
20200523,clip_10_0745,64,6217,6218,bicycle,ride,189,116,198,136,187,126,199,141
20200523,clip_10_0745,65,6217,6218,bicycle,ride,201,120,210,146,195,132,216,151
20200523,clip_10_0745,66,6217,6218,bicycle,ride,213,122,222,149,207,137,228,156
20200523,clip_10_0745,67,6217,6218,bicycle,ride,229,129,238,156,226,146,245,166
20200523,clip_10_0745,68,6217,6218,bicycle,ride,246,135,255,162,241,150,261,170
20200523,clip_10_0745,69,6217,6218,bicycle,ride,262,144,274,181,259,160,279,185
20200523,clip_10_0745,70,6217,6218,bicycle,ride,288,153,302,201,288,176,307,201
20200523,clip_10_0745,71,6217,6218,bicycle,ride,320,167,334,215,319,193,339,218
20200523,clip_10_0745,72,6217,6218,bicycle,ride,360,187,374,235,357,209,379,240
20200523,clip_12_0841,25,6237,6236,bicycle,ride,119,103,125,115,119,110,127,120
20200523,clip_12_0841,26,6237,6236,bicycle,ride,125,106,131,118,124,113,132,121
20200523,clip_12_0841,27,6237,6236,bicycle,ride,131,109,137,121,130,114,138,126
20200523,clip_12_0841,28,6237,6236,bicycle,ride,139,112,145,124,138,118,146,127
20200523,clip_12_0841,29,6237,6236,bicycle,ride,147,115,153,128,145,125,154,135
20200523,clip_12_0841,30,6237,6236,bicycle,ride,154,119,160,132,153,127,162,139
20200523,clip_12_0841,31,6237,6236,bicycle,ride,166,125,172,137,165,133,174,145
20200523,clip_12_0841,32,6237,6236,bicycle,ride,190,129,196,141,188,138,197,151
20200523,clip_12_0841,33,6237,6236,bicycle,ride,208,134,214,146,206,141,217,155
20200523,clip_12_0841,34,6237,6236,bicycle,ride,222,139,228,155,220,147,232,163
20200523,clip_12_0841,35,6237,6236,bicycle,ride,239,147,246,163,236,156,248,171
20200523,clip_12_0841,36,6237,6236,bicycle,ride,266,156,273,172,263,164,278,183
20200523,clip_12_0841,37,6237,6236,bicycle,ride,302,168,312,194,297,182,316,205
20200523,clip_12_0841,38,6237,6236,bicycle,ride,340,183,353,214,336,206,360,227
20200523,clip_16_1033,5,6277,6276,bicycle,ride,192,124,204,143,190,137,208,152
20200523,clip_16_1033,6,6277,6276,bicycle,ride,198,126,213,146,195,140,214,156
20200523,clip_16_1033,7,6277,6276,bicycle,ride,206,134,221,154,207,147,226,162
20200523,clip_16_1033,8,6277,6276,bicycle,ride,219,137,234,157,217,152,236,168
20200523,clip_16_1033,9,6277,6276,bicycle,ride,237,144,252,164,238,161,256,176
20200523,clip_16_1033,10,6277,6276,bicycle,ride,257,153,276,178,254,167,277,189
20200523,clip_16_1033,11,6277,6276,bicycle,ride,283,160,302,185,281,176,304,198
20200523,clip_16_1033,12,6277,6276,bicycle,ride,309,170,328,195,308,185,331,208
20200523,clip_16_1033,13,6277,6276,bicycle,ride,337,179,356,205,335,198,357,221
20200523,clip_16_1033,14,6277,6276,bicycle,ride,374,192,383,216,373,210,384,237
20200523,clip_16_1033,33,6278,6280,bicycle,walk,114,116,124,143,109,125,116,144
20200523,clip_16_1033,34,6278,6280,bicycle,walk,114,118,124,145,109,126,116,145
20200523,clip_16_1033,35,6278,6280,bicycle,walk,115,119,125,146,109,128,117,146
20200523,clip_16_1033,36,6278,6280,bicycle,walk,116,120,126,146,110,130,118,149
20200523,clip_16_1033,37,6278,6280,bicycle,walk,115,122,126,149,110,132,118,150
20200523,clip_16_1033,38,6278,6280,bicycle,walk,115,123,126,151,110,133,118,152
20200523,clip_16_1033,39,6278,6280,bicycle,walk,115,124,126,152,110,135,118,153
20200523,clip_16_1033,40,6278,6280,bicycle,walk,115,125,125,154,110,137,118,155
20200523,clip_16_1033,41,6278,6280,bicycle,walk,114,127,125,156,110,140,118,159
20200523,clip_16_1033,42,6278,6280,bicycle,walk,115,129,127,159,111,143,118,161
20200523,clip_16_1033,43,6278,6280,bicycle,walk,117,131,130,161,112,144,120,162
20200523,clip_16_1033,44,6278,6280,bicycle,walk,121,131,134,161,115,145,123,163
20200523,clip_16_1033,45,6278,6280,bicycle,walk,124,134,137,163,118,148,127,166
20200523,clip_16_1033,46,6278,6280,bicycle,walk,127,137,140,167,122,148,131,166
20200523,clip_16_1033,47,6278,6280,bicycle,walk,133,139,146,169,126,151,136,170
20200523,clip_16_1033,48,6278,6280,bicycle,walk,139,141,152,174,133,153,144,174
20200523,clip_16_1033,49,6278,6280,bicycle,walk,143,141,156,174,136,155,148,177
20200523,clip_16_1033,50,6278,6280,bicycle,walk,143,143,156,176,138,159,150,180
20200523,clip_16_1033,51,6278,6280,bicycle,walk,143,146,157,182,137,162,149,183
20200523,clip_16_1033,52,6278,6280,bicycle,walk,142,149,156,185,135,163,147,186
20200523,clip_16_1033,53,6278,6280,bicycle,walk,141,151,157,190,135,167,148,190
20200523,clip_16_1033,54,6278,6280,bicycle,walk,143,153,158,192,137,172,149,196
20200523,clip_16_1033,55,6278,6280,bicycle,walk,146,157,162,196,138,177,150,201
20200523,clip_16_1033,56,6278,6280,bicycle,walk,150,161,166,201,143,181,155,204
20200523,clip_16_1033,57,6278,6280,bicycle,walk,151,161,166,205,143,181,156,210
20200523,clip_16_1033,58,6278,6280,bicycle,walk,152,170,167,214,141,186,155,214
20200523,clip_16_1033,59,6278,6280,bicycle,walk,156,172,171,216,145,190,158,219
20200523,clip_16_1033,60,6278,6280,bicycle,walk,158,174,176,221,147,194,162,228
20200523,clip_16_1033,61,6278,6280,bicycle,walk,164,181,177,226,153,202,168,236
20200523,clip_16_1033,65,6278,6280,bicycle,walk,203,206,224,259,196,238,209,268
20200523,clip_16_1033,66,6278,6280,bicycle,walk,213,215,242,275,199,239,223,278
20200523,clip_16_1033,67,6278,6280,bicycle,walk,225,222,254,282,210,248,242,287
20200523,clip_16_1033,68,6278,6280,bicycle,walk,244,228,272,288,227,252,258,288
20200523,clip_16_1033,69,6278,6280,bicycle,walk,262,236,290,288,243,257,274,288
20200523,clip_16_1033,114,6295,6296,bicycle,ride,337,161,348,188,334,173,354,199
20200523,clip_16_1033,115,6295,6296,bicycle,ride,299,142,310,169,295,162,313,181
20200523,clip_16_1033,116,6295,6296,bicycle,ride,271,133,282,157,268,150,286,168
20200523,clip_16_1033,117,6295,6296,bicycle,ride,250,127,261,152,246,142,261,157
20200523,clip_16_1033,118,6295,6296,bicycle,ride,233,127,244,141,231,137,244,149
20200523,clip_16_1033,119,6295,6296,bicycle,ride,218,118,229,132,216,127,229,139
20200523,clip_16_1033,116,6298,6297,bicycle,ride,161,111,169,123,160,121,170,133
20200523,clip_16_1033,117,6298,6297,bicycle,ride,168,116,176,127,166,126,175,138
20200523,clip_16_1033,117,6299,6300,bicycle,ride,152,107,160,119,151,114,161,123
20200523,clip_16_1033,118,6299,6300,bicycle,ride,156,109,164,121,155,118,164,126
20200523,clip_16_1033,119,6299,6300,bicycle,ride,165,112,171,125,166,122,173,131
20200523,clip_18_1129,65,6349,6354,bicycle,ride,153,104,162,113,152,114,163,122
20200523,clip_18_1129,66,6349,6354,bicycle,ride,156,105,165,114,156,115,166,125
20200523,clip_18_1129,67,6349,6354,bicycle,ride,162,107,172,116,161,116,173,128
20200523,clip_18_1129,68,6349,6354,bicycle,ride,167,107,177,120,167,119,174,132
20200523,clip_18_1129,70,6349,6354,bicycle,ride,176,111,184,124,176,123,184,136
20200523,clip_18_1129,72,6349,6354,bicycle,ride,191,117,202,131,193,131,204,145
20200523,clip_18_1129,73,6349,6354,bicycle,ride,195,121,209,135,197,136,209,150
20200523,clip_18_1129,74,6349,6354,bicycle,ride,198,125,212,140,199,139,211,154
20200523,clip_18_1129,75,6349,6354,bicycle,ride,201,129,215,145,200,143,217,160
20200523,clip_18_1129,76,6349,6354,bicycle,ride,205,131,221,150,207,149,224,168
20200523,clip_18_1129,77,6349,6354,bicycle,ride,218,139,234,154,218,155,234,171
20200523,clip_18_1129,78,6349,6354,bicycle,ride,238,145,254,161,237,163,256,179
20200523,clip_18_1129,79,6349,6354,bicycle,ride,261,154,278,170,262,172,278,188
20200523,clip_18_1129,80,6349,6354,bicycle,ride,275,152,299,181,277,182,302,203
20200523,clip_18_1129,81,6349,6354,bicycle,ride,291,170,312,193,290,192,315,219
20200523,clip_18_1129,82,6349,6354,bicycle,ride,295,181,318,212,295,203,321,238
20200523,clip_18_1129,83,6349,6354,bicycle,ride,305,195,335,226,305,221,339,260
20200523,clip_18_1129,84,6349,6354,bicycle,ride,329,212,367,245,325,240,371,278
20200523,clip_20_1208,0,6398,6399,bicycle,ride,338,152,359,187,333,168,362,198
20200523,clip_20_1208,1,6398,6399,bicycle,ride,310,146,327,170,311,162,329,185
20200523,clip_20_1208,2,6398,6399,bicycle,ride,286,139,303,163,285,150,303,168
20200523,clip_20_1208,3,6398,6399,bicycle,ride,267,133,284,157,266,144,284,162
20200523,clip_20_1208,4,6398,6399,bicycle,ride,253,129,268,150,254,144,272,161
20200523,clip_20_1208,5,6398,6399,bicycle,ride,238,121,251,136,239,130,250,144
20200523,clip_20_1208,6,6398,6399,bicycle,ride,224,118,237,133,224,130,235,144
20200523,clip_20_1208,7,6398,6399,bicycle,ride,211,116,220,128,212,125,223,139
20200523,clip_20_1208,8,6398,6399,bicycle,ride,201,111,210,124,201,124,212,136
20200523,clip_20_1208,9,6398,6399,bicycle,ride,192,108,201,121,192,123,203,135
20200523,clip_20_1208,15,6405,6406,bicycle,ride,130,95,138,108,129,104,139,116
20200523,clip_20_1208,16,6405,6406,bicycle,ride,136,99,144,112,136,106,144,118
20200523,clip_20_1208,17,6405,6406,bicycle,ride,142,105,151,118,140,110,149,122
20200523,clip_20_1208,18,6405,6406,bicycle,ride,150,107,158,119,149,115,158,127
20200523,clip_20_1208,19,6405,6406,bicycle,ride,160,109,169,121,159,119,168,131
20200523,clip_20_1208,21,6405,6406,bicycle,ride,191,117,200,129,191,129,200,141
20200523,clip_20_1208,22,6405,6406,bicycle,ride,209,122,218,135,205,134,221,151
20200523,clip_20_1208,23,6405,6406,bicycle,ride,229,128,242,144,228,143,244,161
20200523,clip_20_1208,24,6405,6406,bicycle,ride,256,136,269,152,255,150,271,168
20200523,clip_20_1208,25,6405,6406,bicycle,ride,293,148,310,171,293,165,309,188
20200523,clip_20_1208,26,6405,6406,bicycle,ride,345,163,363,186,344,181,366,216
20200523,clip_20_1208,67,6417,6418,bicycle,ride,341,158,357,191,332,172,362,203
20200523,clip_20_1208,68,6417,6418,bicycle,ride,311,144,326,177,310,159,331,185
20200523,clip_20_1208,69,6417,6418,bicycle,ride,301,135,314,166,299,153,314,178
20200523,clip_20_1208,70,6417,6418,bicycle,ride,294,126,306,154,292,144,307,170
20200523,clip_20_1208,71,6417,6418,bicycle,ride,282,124,294,152,282,137,297,162
20200523,clip_20_1208,72,6417,6418,bicycle,ride,270,119,281,142,270,131,285,150
20200523,clip_20_1208,73,6417,6418,bicycle,ride,256,113,266,132,256,125,267,139
20200523,clip_20_1208,74,6417,6418,bicycle,ride,244,110,254,129,242,124,253,138
20200523,clip_20_1208,75,6417,6418,bicycle,ride,232,107,242,126,231,118,241,132
20200523,clip_20_1208,76,6417,6418,bicycle,ride,211,106,217,116,210,114,216,124
20200523,clip_20_1208,77,6417,6418,bicycle,ride,204,104,211,114,204,113,210,122
20200523,clip_20_1208,78,6417,6418,bicycle,ride,198,103,204,113,198,111,203,121
20200523,clip_20_1208,79,6417,6418,bicycle,ride,193,104,197,114,192,111,198,121
20200523,clip_22_1304,66,6494,6495,bicycle,ride,340,172,358,210,340,197,358,228
20200523,clip_22_1304,67,6494,6495,bicycle,ride,320,166,333,193,319,186,334,205
20200523,clip_22_1304,68,6494,6495,bicycle,ride,300,155,313,182,302,176,314,188
20200523,clip_22_1304,69,6494,6495,bicycle,ride,282,148,295,175,283,171,295,183
20200523,clip_22_1304,70,6494,6495,bicycle,ride,271,144,282,170,271,167,282,178
20200523,clip_22_1304,71,6494,6495,bicycle,ride,258,140,269,167,258,163,268,174
20200523,clip_22_1304,72,6494,6495,bicycle,ride,246,136,256,157,245,153,255,163
20200523,clip_22_1304,73,6494,6495,bicycle,ride,240,130,248,151,239,150,248,162
20200523,clip_22_1304,74,6494,6495,bicycle,ride,235,124,244,147,236,142,244,157
20200523,clip_22_1304,75,6494,6495,bicycle,ride,232,120,241,142,232,138,240,151
20200523,clip_22_1304,76,6494,6495,bicycle,ride,228,117,235,137,229,131,235,143
20200523,clip_22_1304,77,6494,6495,bicycle,ride,219,115,225,134,219,132,225,143
20200523,clip_22_1304,78,6494,6495,bicycle,ride,210,110,216,130,210,126,216,134
20200523,clip_22_1304,79,6494,6495,bicycle,ride,205,111,211,122,206,121,210,129
20200523,clip_22_1304,80,6494,6495,bicycle,ride,199,107,207,123,201,119,205,127
20200523,clip_22_1304,81,6494,6495,bicycle,ride,194,105,202,121,195,120,200,128
20200523,clip_22_1304,67,6497,6496,bicycle,ride,348,163,361,196,344,182,361,206
20200523,clip_22_1304,68,6497,6496,bicycle,ride,318,152,333,184,321,174,336,194
20200523,clip_22_1304,69,6497,6496,bicycle,ride,301,146,317,177,302,166,315,185
20200523,clip_22_1304,70,6497,6496,bicycle,ride,286,140,298,166,287,162,298,178
20200523,clip_22_1304,71,6497,6496,bicycle,ride,274,138,287,164,277,157,285,171
20200523,clip_22_1304,72,6497,6496,bicycle,ride,267,129,278,155,269,150,276,163
20200523,clip_22_1304,73,6497,6496,bicycle,ride,267,126,277,151,269,145,276,158
20200523,clip_22_1304,74,6497,6496,bicycle,ride,266,122,276,145,268,138,275,151
20200523,clip_22_1304,75,6497,6496,bicycle,ride,258,118,266,140,259,134,266,146
20200523,clip_22_1304,76,6497,6496,bicycle,ride,249,114,257,134,250,129,257,141
20200523,clip_22_1304,77,6497,6496,bicycle,ride,239,110,245,129,239,125,246,137
20200523,clip_22_1304,78,6497,6496,bicycle,ride,230,110,237,129,230,124,236,135
20200523,clip_22_1304,79,6497,6496,bicycle,ride,224,109,229,123,224,121,229,129
20200523,clip_22_1304,80,6497,6496,bicycle,ride,217,107,222,122,218,118,222,126
20200523,clip_22_1304,81,6497,6496,bicycle,ride,212,104,217,119,212,116,217,125
20200523,clip_22_1304,82,6497,6496,bicycle,ride,203,103,209,117,203,115,209,123
20200523,clip_22_1304,83,6497,6496,bicycle,ride,195,102,200,116,195,112,200,121
20200523,clip_22_1304,91,6504,6503,bicycle,ride,361,162,374,192,357,179,377,201
20200523,clip_22_1304,92,6504,6503,bicycle,ride,321,148,334,178,320,162,335,186
20200523,clip_22_1304,93,6504,6503,bicycle,ride,304,146,310,164,302,164,311,176
20200523,clip_22_1304,94,6504,6503,bicycle,ride,297,134,305,149,299,146,304,153
20200523,clip_22_1304,95,6504,6503,bicycle,ride,282,127,290,145,284,140,290,151
20200523,clip_22_1304,96,6504,6503,bicycle,ride,268,120,275,142,268,134,276,149
20200523,clip_22_1304,97,6504,6503,bicycle,ride,253,116,260,136,254,130,260,144
20200523,clip_22_1304,98,6504,6503,bicycle,ride,243,115,250,134,243,127,250,136
20200523,clip_22_1304,99,6504,6503,bicycle,ride,227,109,234,129,227,124,234,133
20200523,clip_22_1304,100,6504,6503,bicycle,ride,213,106,218,123,212,121,218,130
20200523,clip_22_1304,101,6504,6503,bicycle,ride,201,106,207,123,201,117,207,127
20200523,clip_22_1304,102,6504,6503,bicycle,ride,197,106,201,122,197,115,202,125
20200523,clip_22_1304,113,6506,6507,motorcycle,ride,232,123,245,137,234,134,248,149
20200523,clip_22_1304,114,6506,6507,motorcycle,ride,246,127,261,143,246,136,263,155
20200523,clip_22_1304,115,6506,6507,motorcycle,ride,257,132,267,147,257,144,275,162
20200523,clip_22_1304,116,6506,6507,motorcycle,ride,269,137,283,153,270,146,286,168
20200523,clip_22_1304,117,6506,6507,motorcycle,ride,275,143,289,159,275,154,293,176
20200523,clip_22_1304,118,6506,6507,motorcycle,ride,280,149,295,166,281,161,301,184
20200523,clip_22_1304,119,6506,6507,motorcycle,ride,286,154,301,173,286,168,308,192
20200523,clip_24_1400,1,6561,6560,motorcycle,ride,166,109,174,121,166,119,174,129
20200523,clip_24_1400,2,6561,6560,motorcycle,ride,157,108,167,120,159,116,167,127
20200523,clip_24_1400,3,6561,6560,motorcycle,ride,151,107,159,119,152,114,160,124
20200523,clip_24_1400,4,6561,6560,motorcycle,ride,144,108,152,118,144,114,152,120
20200523,clip_24_1400,5,6561,6560,motorcycle,ride,136,105,143,115,135,111,144,117
20200523,clip_24_1400,6,6561,6560,motorcycle,ride,127,102,135,112,127,108,136,114
20200523,clip_24_1400,7,6561,6560,motorcycle,ride,118,99,127,109,118,105,128,111
20200523,clip_24_1400,2,6563,6564,bicycle,ride,164,118,173,138,165,133,173,146
20200523,clip_24_1400,3,6563,6564,bicycle,ride,157,115,165,130,157,125,164,136
20200523,clip_24_1400,4,6563,6564,bicycle,ride,149,114,156,129,149,123,156,134
20200523,clip_24_1400,5,6563,6564,bicycle,ride,142,110,149,125,142,119,149,130
20200523,clip_24_1400,6,6563,6564,bicycle,ride,135,105,142,121,135,115,142,126
20200523,clip_24_1400,7,6563,6564,bicycle,ride,128,101,135,117,128,111,135,122
20200523,clip_24_1400,8,6563,6564,bicycle,ride,124,99,129,114,124,108,130,119
20200523,clip_24_1400,9,6563,6564,bicycle,ride,120,98,124,113,120,106,124,116
20200523,clip_24_1400,10,6563,6564,bicycle,ride,120,98,124,113,120,106,124,116
20200523,clip_26_1456,64,6617,6618,bicycle,ride,159,92,166,102,159,98,167,105
20200523,clip_26_1456,65,6617,6618,bicycle,ride,144,93,152,102,145,97,153,105
20200523,clip_26_1456,66,6617,6618,bicycle,ride,135,93,143,103,135,99,143,106
20200523,clip_26_1456,67,6617,6618,bicycle,ride,125,94,133,103,125,101,134,108
20200523,clip_26_1456,68,6617,6618,bicycle,ride,120,94,129,104,120,101,129,108
20200523,clip_26_1456,69,6617,6618,bicycle,ride,119,95,125,104,119,102,127,108
20200523,clip_26_1456,70,6617,6618,bicycle,ride,116,95,122,105,115,101,122,108
20200523,clip_26_1456,71,6617,6618,bicycle,ride,113,95,120,105,113,101,119,108
20200523,clip_26_1456,72,6617,6618,bicycle,ride,111,95,117,104,111,101,117,107
20200523,clip_26_1456,73,6617,6618,bicycle,ride,112,96,118,105,112,102,118,108
20200523,clip_26_1456,74,6617,6618,bicycle,ride,113,96,119,106,113,103,119,109
20200523,clip_26_1456,75,6617,6618,bicycle,ride,114,97,120,106,114,104,119,110
20200523,clip_26_1456,76,6617,6618,bicycle,ride,116,98,120,107,115,105,120,111
20200523,clip_26_1456,77,6617,6618,bicycle,ride,117,98,121,108,116,106,121,112
20200523,clip_26_1456,78,6617,6618,bicycle,ride,118,99,122,108,117,107,121,113
20200523,clip_26_1456,79,6617,6618,bicycle,ride,121,100,127,110,121,107,127,115
20200523,clip_26_1456,80,6617,6618,bicycle,ride,120,101,126,111,120,108,126,117
20200523,clip_26_1456,81,6617,6618,bicycle,ride,119,102,125,111,119,109,125,118
20200523,clip_26_1456,82,6617,6618,bicycle,ride,121,103,127,113,122,111,128,120
20200523,clip_26_1456,83,6617,6618,bicycle,ride,128,104,134,114,128,111,134,121
20200523,clip_26_1456,84,6617,6618,bicycle,ride,132,106,138,115,132,114,138,124
20200523,clip_26_1456,85,6617,6618,bicycle,ride,132,107,138,117,132,116,138,125
20200523,clip_26_1456,86,6617,6618,bicycle,ride,131,109,137,119,131,119,137,128
20200523,clip_26_1456,87,6617,6618,bicycle,ride,133,110,139,121,133,119,139,130
20200523,clip_26_1456,88,6617,6618,bicycle,ride,139,114,146,125,139,120,147,134
20200523,clip_26_1456,89,6617,6618,bicycle,ride,144,114,152,127,144,123,152,137
20200523,clip_26_1456,90,6617,6618,bicycle,ride,151,116,160,130,150,125,159,139
20200523,clip_26_1456,91,6617,6618,bicycle,ride,156,119,165,132,156,130,165,144
20200523,clip_26_1456,92,6617,6618,bicycle,ride,158,123,168,137,158,132,168,147
20200523,clip_26_1456,93,6617,6618,bicycle,ride,164,125,175,140,164,135,174,149
20200523,clip_26_1456,97,6617,6618,bicycle,ride,201,135,214,156,202,151,214,172
20200523,clip_26_1456,98,6617,6618,bicycle,ride,204,139,219,160,206,155,218,178
20200523,clip_26_1456,99,6617,6618,bicycle,ride,208,143,224,164,210,160,223,184
20200523,clip_26_1456,100,6617,6618,bicycle,ride,216,146,231,180,218,163,232,189
